Volcano Number,Volcano Name,Eruption Number,Eruption Category,Start Year,Start Month,Start Day,End Year,End Month,End Day,Latitude,Longitude,,,,,,,,
263300,Semeru,15999,Confirmed Eruption,1896,5,0,1896,6,0,-8.108,112.922,,,,,,,,
332020,Mauna Loa,10211,Confirmed Eruption,1896,4,21,1896,5,6,19.475,-155.608,,,,,,,,
283190,Zaozan [Zaosan],17982,Confirmed Eruption,1896,3,8,1896,3,8,38.144,140.44,,,,,,,,
342090,Fuego,10715,Confirmed Eruption,1896,1,10,,,,14.473,-90.88,,,,,,,,
332010,Kilauea,10068,Confirmed Eruption,1896,1,3,1896,1,28,19.421,-155.287,,,,,,,,
311320,Akutan,20010,Confirmed Eruption,1896,0,0,,,,54.134,-165.986,,,,,,,,
284070,Myojinsho,18311,Confirmed Eruption,1896,0,0,,,,31.888,139.918,,,,,,,,
263310,Tengger Caldera,16042,Confirmed Eruption,1896,0,0,,,,-7.942,112.95,,,,,,,,
241050,Okataina,14507,Confirmed Eruption,1896,0,0,,,,-38.12,176.5,,,,,,,,
223020,Nyamulagira,14042,Confirmed Eruption,1896,0,0,,,,-1.408,29.2,,,,,,,,
358030,Huequi,12266,Confirmed Eruption,1896,0,0,,,,-42.377,-72.578,,,,,,,,
268060,Gamalama,16654,Confirmed Eruption,1895,12,19,1895,12,19,0.8,127.33,,,,,,,,
258020,Hunter Island,15366,Confirmed Eruption,1895,11,24,,,,-22.4,172.05,,,,,,,,
283190,Zaozan [Zaosan],17981,Confirmed Eruption,1895,8,22,1895,9,28,38.144,140.44,,,,,,,,
311320,Akutan,21085,Confirmed Eruption,1895,8,1,1895,8,14,54.134,-165.986,,,,,,,,
273030,Mayon,16792,Confirmed Eruption,1895,7,20,1895,11,26,13.257,123.685,,,,,,,,
282090,Kirishimayama,17147,Confirmed Eruption,1895,7,16,1896,6,26,31.934,130.862,,,,,,,,
261230,Dempo,15557,Confirmed Eruption,1895,7,2,1895,9,30,-4.016,103.121,,,,,,,,
267030,Banua Wuhu,16547,Confirmed Eruption,1895,7,0,1895,12,26,3.138,125.491,,,,,,,,
251030,Karkar,14944,Confirmed Eruption,1895,6,17,1895,8,0,-4.649,145.964,,,,,,,,
263300,Semeru,15998,Confirmed Eruption,1895,5,22,1895,10,1,-8.108,112.922,,,,,,,,
241100,Ruapehu,14614,Confirmed Eruption,1895,3,10,1895,3,14,-39.28,175.57,,,,,,,,
283180,Azumayama,17931,Confirmed Eruption,1895,3,8,1895,9,13,37.735,140.244,,,,,,,,
283190,Zaozan [Zaosan],17980,Confirmed Eruption,1895,2,15,1895,3,22,38.144,140.44,,,,,,,,
252040,Dakataua,15005,Confirmed Eruption,1895,0,0,,,,-5.094,150.094,,,,,,,,
222030,"Barrier, The",13967,Confirmed Eruption,1895,0,0,,,,2.32,36.57,,,,,,,,
357020,San Jose,11918,Confirmed Eruption,1895,0,0,1897,0,0,-33.789,-69.895,,,,,,,,
357110,Llaima,12041,Confirmed Eruption,1895,0,0,1896,0,0,-38.692,-71.729,,,,,,,,
352040,Sumaco,11508,Confirmed Eruption,1895,0,0,,,,-0.538,-77.626,,,,,,,,
352050,Cotopaxi,11585,Confirmed Eruption,1895,0,0,,,,-0.677,-78.436,,,,,,,,
345040,Poas,11152,Confirmed Eruption,1895,0,0,,,,10.2,-84.233,,,,,,,,
358020,Calbuco,12253,Confirmed Eruption,1894,11,16,1895,0,0,-41.33,-72.618,,,,,,,,
263140,Galunggung,15719,Confirmed Eruption,1894,10,17,1894,12,0,-7.25,108.058,,,,,,,,
257040,Ambrym,15248,Confirmed Eruption,1894,10,15,1895,2,10,-16.25,168.12,,,,,,,,
263250,Merapi,15888,Confirmed Eruption,1894,10,0,,,,-7.54,110.446,,,,,,,,
300100,Avachinsky,19095,Confirmed Eruption,1894,10,0,1895,2,0,53.256,158.836,,,,,,,,
285040,Shikotsu,18622,Confirmed Eruption,1894,8,17,1894,8,17,42.688,141.38,,,,,,,,
233020,"Fournaise, Piton de la",14301,Confirmed Eruption,1894,8,0,,,,-21.244,55.708,,,,,,,,
290120,Kolokol Group,18768,Confirmed Eruption,1894,7,25,1894,7,26,46.042,150.083,,,,,,,,
283190,Zaozan [Zaosan],17979,Confirmed Eruption,1894,7,3,1894,7,3,38.144,140.44,,,,,,,,
223020,Nyamulagira,14041,Confirmed Eruption,1894,6,0,,,,-1.408,29.2,,,,,,,,
272020,Kanlaon,16726,Confirmed Eruption,1894,5,0,1894,6,0,10.412,123.132,,,,,,,,
283110,Asamayama,17759,Confirmed Eruption,1894,4,6,1894,6,14,36.406,138.523,,,,,,,,
283180,Azumayama,17930,Confirmed Eruption,1894,3,16,1894,4,12,37.735,140.244,,,,,,,,
282110,Asosan,17289,Confirmed Eruption,1894,3,6,1894,8,30,32.884,131.104,,,,,,,,
282090,Kirishimayama,17146,Confirmed Eruption,1894,2,25,1894,2,28,31.934,130.862,,,,,,,,
285040,Shikotsu,18621,Confirmed Eruption,1894,2,8,1894,2,8,42.688,141.38,,,,,,,,
263250,Merapi,15887,Confirmed Eruption,1894,1,27,1894,2,2,-7.54,110.446,,,,,,,,
273010,Bulusan,16759,Confirmed Eruption,1894,0,0,,,,12.769,124.056,,,,,,,,
223030,Nyiragongo,14088,Confirmed Eruption,1894,0,0,,,,-1.52,29.25,,,,,,,,
255020,Bagana,15117,Confirmed Eruption,1894,0,0,1895,0,0,-6.137,155.196,,,,,,,,
290390,Alaid,18883,Confirmed Eruption,1894,0,0,,,,50.861,155.565,,,,,,,,
312030,Pavlof,20123,Confirmed Eruption,1894,0,0,,,,55.417,-161.894,,,,,,,,
352010,Reventador,11433,Confirmed Eruption,1894,0,0,,,,-0.077,-77.656,,,,,,,,
263300,Semeru,15997,Confirmed Eruption,1893,12,11,1894,2,0,-8.108,112.922,,,,,,,,
341040,Colima,10455,Confirmed Eruption,1893,12,4,1902,0,0,19.514,-103.62,,,,,,,,
357120,Villarrica,12136,Confirmed Eruption,1893,12,1,1894,2,1,-39.42,-71.93,,,,,,,,
357110,Llaima,12040,Confirmed Eruption,1893,12,0,1894,12,0,-38.692,-71.729,,,,,,,,
263320,Lamongan,16099,Confirmed Eruption,1893,11,18,,,,-7.981,113.341,,,,,,,,
283180,Azumayama,17929,Confirmed Eruption,1893,11,9,1893,11,10,37.735,140.244,,,,,,,,
273030,Mayon,16791,Confirmed Eruption,1893,10,3,1893,10,31,13.257,123.685,,,,,,,,
263250,Merapi,15886,Confirmed Eruption,1893,10,0,,,,-7.54,110.446,,,,,,,,
272020,Kanlaon,16725,Confirmed Eruption,1893,7,0,,,,10.412,123.132,,,,,,,,
283180,Azumayama,17928,Confirmed Eruption,1893,5,19,1893,7,13,37.735,140.244,,,,,,,,
211060,Etna,13763,Confirmed Eruption,1893,4,26,1898,6,0,37.748,14.999,,,,,,,,
266100,Lokon-Empung,16444,Confirmed Eruption,1893,3,29,1894,8,14,1.358,124.792,,,,,,,,
357070,"Chillan, Nevados de",11977,Confirmed Eruption,1893,3,4,,,,-36.868,-71.378,,,,,,,,
263310,Tengger Caldera,16041,Confirmed Eruption,1893,1,13,1893,3,27,-7.942,112.95,,,,,,,,
358020,Calbuco,12252,Confirmed Eruption,1893,1,7,1894,1,16,-41.33,-72.618,,,,,,,,
261120,Sorikmarapi,15411,Confirmed Eruption,1893,1,4,1893,1,4,0.686,99.539,,,,,,,,
263300,Semeru,15996,Confirmed Eruption,1893,1,0,1893,5,0,-8.108,112.922,,,,,,,,
267040,Awu,16562,Confirmed Eruption,1893,0,0,,,,3.689,125.447,,,,,,,,
311240,Cleveland,19801,Confirmed Eruption,1893,0,0,,,,52.825,-169.944,,,,,,,,
358030,Huequi,12265,Confirmed Eruption,1893,0,0,,,,-42.377,-72.578,,,,,,,,
357150,Puyehue-Cordon Caulle,12208,Confirmed Eruption,1893,0,0,,,,-40.59,-72.117,,,,,,,,
241080,Tongariro,13563,Confirmed Eruption,1892,11,30,,,,-39.157,175.632,,,,,,,,
332020,Mauna Loa,10210,Confirmed Eruption,1892,11,30,1892,12,3,19.475,-155.608,,,,,,,,
241080,Tongariro,13562,Confirmed Eruption,1892,11,0,1892,12,0,-39.157,175.632,,,,,,,,
257050,Lopevi,15291,Confirmed Eruption,1892,10,0,1893,0,0,-16.507,168.346,,,,,,,,
311320,Akutan,20009,Confirmed Eruption,1892,9,23,,,,54.134,-165.986,,,,,,,,
312070,Veniaminof,20161,Confirmed Eruption,1892,8,28,1892,8,30,56.17,-159.38,,,,,,,,
211060,Etna,13762,Confirmed Eruption,1892,7,9,1892,12,29,37.748,14.999,,,,,,,,
211060,Etna,13761,Confirmed Eruption,1892,6,20,1892,7,8,37.748,14.999,,,,,,,,
267020,Karangetang,16501,Confirmed Eruption,1892,6,14,,,,2.781,125.407,,,,,,,,
267040,Awu,16561,Confirmed Eruption,1892,6,7,1892,6,12,3.689,125.447,,,,,,,,
265040,Wurlali,16373,Confirmed Eruption,1892,6,3,1892,6,5,-7.125,128.675,,,,,,,,
261120,Sorikmarapi,15410,Confirmed Eruption,1892,5,21,,,,0.686,99.539,,,,,,,,
311180,Seguam,19777,Confirmed Eruption,1892,4,15,,,,52.315,-172.51,,,,,,,,
263300,Semeru,15995,Confirmed Eruption,1892,3,0,1892,4,0,-8.108,112.922,,,,,,,,
241080,Tongariro,13561,Confirmed Eruption,1892,2,0,1892,3,0,-39.157,175.632,,,,,,,,
273010,Bulusan,16758,Confirmed Eruption,1892,0,0,,,,12.769,124.056,,,,,,,,
312030,Pavlof,20122,Confirmed Eruption,1892,0,0,,,,55.417,-161.894,,,,,,,,
357110,Llaima,12039,Confirmed Eruption,1892,0,0,,,,-38.692,-71.729,,,,,,,,
390015,Melbourne,19968,Confirmed Eruption,1892,0,0,,,,-74.35,164.7,,,,,,,,
311180,Seguam,19776,Confirmed Eruption,1891,12,0,,,,52.315,-172.51,,,,,,,,
282090,Kirishimayama,17145,Confirmed Eruption,1891,11,10,1891,11,20,31.934,130.862,,,,,,,,
373010,Grimsvotn,12821,Confirmed Eruption,1891,11,0,1892,3,16,64.416,-17.316,,,,,,,,
211071,Pantelleria,13862,Confirmed Eruption,1891,10,17,1891,10,25,36.77,12.02,,,,,,,,
273030,Mayon,16790,Confirmed Eruption,1891,10,3,1892,2,29,13.257,123.685,,,,,,,,
283110,Asamayama,17757,Confirmed Eruption,1891,10,0,1891,11,0,36.406,138.523,,,,,,,,
263320,Lamongan,16098,Confirmed Eruption,1891,9,25,1891,10,5,-7.981,113.341,,,,,,,,
263250,Merapi,15885,Confirmed Eruption,1891,8,25,1892,0,0,-7.54,110.446,,,,,,,,
341040,Colima,10454,Confirmed Eruption,1891,7,0,1892,6,0,19.514,-103.62,,,,,,,,
282090,Kirishimayama,17144,Confirmed Eruption,1891,6,19,,,,31.934,130.862,,,,,,,,
344120,Concepcion,11049,Confirmed Eruption,1891,4,0,1891,4,0,11.538,-85.622,,,,,,,,
211060,Etna,13760,Confirmed Eruption,1891,2,20,1891,12,0,37.748,14.999,,,,,,,,
357070,"Chillan, Nevados de",11976,Confirmed Eruption,1891,2,0,,,,-36.868,-71.378,,,,,,,,
355070,San Pedro-San Pablo,11833,Confirmed Eruption,1891,0,0,,,,-21.888,-68.391,,,,,,,,
358057,"Hudson, Cerro",12297,Confirmed Eruption,1891,0,0,,,,-45.9,-72.97,,,,,,,,
343030,Izalco,10806,Confirmed Eruption,1891,0,0,1898,7,0,13.813,-89.633,,,,,,,,
351080,Galeras,11361,Confirmed Eruption,1891,0,0,,,,1.22,-77.37,,,,,,,,
223030,Nyiragongo,14087,Confirmed Eruption,1891,0,0,,,,-1.52,29.25,,,,,,,,
223050,Visoke,14109,Confirmed Eruption,1891,0,0,,,,-1.458,29.485,,,,,,,,
263060,Gede-Pangrango,15659,Confirmed Eruption,1891,0,0,,,,-6.77,106.965,,,,,,,,
283230,Akita-Komagatake,18050,Confirmed Eruption,1890,12,0,1891,1,0,39.761,140.799,,,,,,,,
265090,Banda Api,16417,Confirmed Eruption,1890,11,23,1890,11,23,-4.523,129.881,,,,,,,,
341040,Colima,10453,Confirmed Eruption,1890,11,18,,,,19.514,-103.62,,,,,,,,
283260,Akita-Yakeyama,18082,Confirmed Eruption,1890,9,23,,,,39.964,140.757,,,,,,,,
273030,Mayon,16789,Confirmed Eruption,1890,9,10,1890,9,30,13.257,123.685,,,,,,,,
263320,Lamongan,16097,Confirmed Eruption,1890,9,5,1891,1,0,-7.981,113.341,,,,,,,,
283140,Nikko-Shiranesan,17863,Confirmed Eruption,1890,8,22,,,,36.799,139.376,,,,,,,,
263180,Slamet,15739,Confirmed Eruption,1890,8,6,1890,8,29,-7.242,109.208,,,,,,,,
263340,Raung,16117,Confirmed Eruption,1890,7,0,1890,9,15,-8.119,114.056,,,,,,,,
268070,Makian,16688,Confirmed Eruption,1890,6,20,1890,6,30,0.32,127.4,,,,,,,,
285090,Shiretoko-Iozan,18731,Confirmed Eruption,1890,6,15,,,,44.133,145.161,,,,,,,,
263310,Tengger Caldera,16040,Confirmed Eruption,1890,5,0,1890,9,0,-7.942,112.95,,,,,,,,
211060,Etna,13759,Confirmed Eruption,1890,5,0,1890,10,17,37.748,14.999,,,,,,,,
300260,Klyuchevskoy,19428,Confirmed Eruption,1890,4,0,,,,56.056,160.642,,,,,,,,
300261,Ushkovsky,19392,Confirmed Eruption,1890,4,0,,,,56.113,160.509,,,,,,,,
343030,Izalco,10805,Confirmed Eruption,1890,3,26,1890,4,20,13.813,-89.633,,,,,,,,
263320,Lamongan,16096,Confirmed Eruption,1890,3,23,1890,5,0,-7.981,113.341,,,,,,,,
233020,"Fournaise, Piton de la",14300,Confirmed Eruption,1890,2,0,1891,2,4,-21.244,55.708,,,,,,,,
211040,Stromboli,13429,Confirmed Eruption,1890,0,0,1907,5,29,38.789,15.213,,,,,,,,
253030,Victory,15107,Confirmed Eruption,1890,0,0,1935,0,0,-9.2,149.07,,,,,,,,
252010,Langila,14981,Confirmed Eruption,1890,0,0,,,,-5.525,148.42,,,,,,,,
266030,Soputan,13460,Confirmed Eruption,1890,0,0,,,,1.112,124.737,,,,,,,,
334130,Southern EPR-Segment J,10359,Confirmed Eruption,1890,0,0,,,,-18.175,-113.35,,,,,,,,
300090,Koryaksky,19041,Confirmed Eruption,1890,0,0,,,,53.321,158.712,,,,,,,,
343100,San Miguel,10849,Confirmed Eruption,1890,0,0,1891,0,0,13.434,-88.269,,,,,,,,
358030,Huequi,12264,Confirmed Eruption,1890,0,0,,,,-42.377,-72.578,,,,,,,,
357120,Villarrica,21004,Confirmed Eruption,1890,,,,,,-39.42,-71.93,,,,,,,,
284120,Ioto,18403,Confirmed Eruption,1889,12,31,,,,24.751,141.289,,,,,,,,
283110,Asamayama,17756,Confirmed Eruption,1889,12,24,,,,36.406,138.523,,,,,,,,
282090,Kirishimayama,13802,Confirmed Eruption,1889,12,10,1889,12,18,31.934,130.862,,,,,,,,
283140,Nikko-Shiranesan,17862,Confirmed Eruption,1889,12,4,,,,36.799,139.376,,,,,,,,
282030,Suwanosejima,16926,Confirmed Eruption,1889,10,2,1889,10,13,29.638,129.714,,,,,,,,
263320,Lamongan,16095,Confirmed Eruption,1889,9,7,1889,11,0,-7.981,113.341,,,,,,,,
267030,Banua Wuhu,16546,Confirmed Eruption,1889,9,6,1889,9,9,3.138,125.491,,,,,,,,
357040,Planchon-Peteroa,11938,Confirmed Eruption,1889,9,0,1894,0,0,-35.223,-70.568,,,,,,,,
285090,Shiretoko-Iozan,18730,Confirmed Eruption,1889,8,9,1889,10,7,44.133,145.161,,,,,,,,
341040,Colima,10452,Confirmed Eruption,1889,8,9,1890,2,16,19.514,-103.62,,,,,,,,
351080,Galeras,11360,Confirmed Eruption,1889,7,3,,,,1.22,-77.37,,,,,,,,
263250,Merapi,15884,Confirmed Eruption,1889,7,0,,,,-7.54,110.446,,,,,,,,
267010,Ruang,16484,Confirmed Eruption,1889,6,0,,,,2.3,125.37,,,,,,,,
233020,"Fournaise, Piton de la",14299,Confirmed Eruption,1889,6,0,1889,8,11,-21.244,55.708,,,,,,,,
241100,Ruapehu,14613,Confirmed Eruption,1889,5,1,,,,-39.28,175.57,,,,,,,,
357110,Llaima,12038,Confirmed Eruption,1889,4,20,1889,7,0,-38.692,-71.729,,,,,,,,
261140,Marapi,15438,Confirmed Eruption,1889,3,27,1889,4,17,-0.38,100.474,,,,,,,,
261150,Tandikat-Singgalang,15480,Confirmed Eruption,1889,2,19,1889,12,4,-0.39,100.331,,,,,,,,
263300,Semeru,15994,Confirmed Eruption,1889,1,0,1891,5,31,-8.108,112.922,,,,,,,,
264180,Lewotobi,16286,Confirmed Eruption,1889,0,0,,,,-8.542,122.775,,,,,,,,
273010,Bulusan,16757,Confirmed Eruption,1889,0,0,,,,12.769,124.056,,,,,,,,
285050,Tokachidake,18646,Confirmed Eruption,1889,0,0,,,,43.418,142.686,,,,,,,,
357020,San Jose,11917,Confirmed Eruption,1889,0,0,1890,0,0,-33.789,-69.895,,,,,,,,
357010,Tupungatito,11892,Confirmed Eruption,1889,0,0,1890,0,0,-33.425,-69.797,,,,,,,,
273030,Mayon,16788,Confirmed Eruption,1888,12,15,,,,13.257,123.685,,,,,,,,
212050,Nisyros,13896,Confirmed Eruption,1888,9,25,,,,36.586,27.16,,,,,,,,
263320,Lamongan,16094,Confirmed Eruption,1888,9,0,1888,10,6,-7.981,113.341,,,,,,,,
263250,Merapi,15883,Confirmed Eruption,1888,8,18,1888,12,20,-7.54,110.446,,,,,,,,
211050,Vulcano,13481,Confirmed Eruption,1888,8,2,1890,3,22,38.404,14.962,,,,,,,,
283160,Bandaisan,17900,Confirmed Eruption,1888,7,15,1888,7,15,37.601,140.072,,,,,,,,
264010,Batur,16184,Confirmed Eruption,1888,5,30,1888,5,31,-8.242,115.375,,,,,,,,
285020,Hokkaido-Komagatake,18568,Confirmed Eruption,1888,4,14,,,,42.063,140.677,,,,,,,,
211060,Etna,13758,Confirmed Eruption,1888,4,13,1889,8,0,37.748,14.999,,,,,,,,
353010,Fernandina,11659,Confirmed Eruption,1888,4,10,,,,-0.37,-91.55,,,,,,,,
251070,Ritter Island,14972,Confirmed Eruption,1888,3,13,1888,3,13,-5.519,148.115,,,,,,,,
257040,Ambrym,15247,Confirmed Eruption,1888,2,24,1888,4,0,-16.25,168.12,,,,,,,,
282090,Kirishimayama,17076,Confirmed Eruption,1888,2,21,1888,5,9,31.934,130.862,,,,,,,,
261140,Marapi,15437,Confirmed Eruption,1888,2,19,1888,3,19,-0.38,100.474,,,,,,,,
263300,Semeru,15993,Confirmed Eruption,1888,2,0,1888,10,0,-8.108,112.922,,,,,,,,
345040,Poas,11151,Confirmed Eruption,1888,1,0,1891,0,0,10.2,-84.233,,,,,,,,
264220,Iliboleng,16310,Confirmed Eruption,1888,0,0,,,,-8.342,123.258,,,,,,,,
264100,Ebulobo,16158,Confirmed Eruption,1888,0,0,,,,-8.817,121.191,,,,,,,,
263060,Gede-Pangrango,15657,Confirmed Eruption,1888,0,0,,,,-6.77,106.965,,,,,,,,
222020,South Island,13960,Confirmed Eruption,1888,0,0,,,,2.63,36.6,,,,,,,,
222030,"Barrier, The",13966,Confirmed Eruption,1888,0,0,,,,2.32,36.57,,,,,,,,
263210,Sundoro,15800,Confirmed Eruption,1887,11,13,1887,11,14,-7.3,109.992,,,,,,,,
263320,Lamongan,16093,Confirmed Eruption,1887,11,0,1888,2,27,-7.981,113.341,,,,,,,,
263060,Gede-Pangrango,15656,Confirmed Eruption,1887,10,22,1887,10,22,-6.77,106.965,,,,,,,,
285040,Shikotsu,18620,Confirmed Eruption,1887,9,3,1887,10,8,42.688,141.38,,,,,,,,
373012,Thordarhyrna,12820,Confirmed Eruption,1887,8,15,1889,0,0,64.267,-17.617,,,,,,,,
263300,Semeru,15992,Confirmed Eruption,1887,8,0,1887,10,11,-8.108,112.922,,,,,,,,
263320,Lamongan,16092,Confirmed Eruption,1887,7,3,1887,7,9,-7.981,113.341,,,,,,,,
357100,Lonquimay,12013,Confirmed Eruption,1887,6,2,1890,1,0,-38.379,-71.586,,,,,,,,
251020,Manam,14899,Confirmed Eruption,1887,6,0,1895,0,0,-4.08,145.037,,,,,,,,
285050,Tokachidake,18645,Confirmed Eruption,1887,6,0,,,,43.418,142.686,,,,,,,,
211060,Etna,13757,Confirmed Eruption,1887,5,31,1887,8,0,37.748,14.999,,,,,,,,
267020,Karangetang,16500,Confirmed Eruption,1887,5,27,1887,5,27,2.781,125.407,,,,,,,,
282090,Kirishimayama,17143,Confirmed Eruption,1887,5,0,,,,31.934,130.862,,,,,,,,
261170,Kerinci,15504,Confirmed Eruption,1887,3,23,1887,3,30,-1.697,101.264,,,,,,,,
251070,Ritter Island,14971,Confirmed Eruption,1887,2,2,1887,2,5,-5.519,148.115,,,,,,,,
263300,Semeru,15991,Confirmed Eruption,1887,2,0,1887,3,0,-8.108,112.922,,,,,,,,
332020,Mauna Loa,10209,Confirmed Eruption,1887,1,16,1887,1,28,19.475,-155.608,,,,,,,,
357110,Llaima,12037,Confirmed Eruption,1887,1,16,1887,6,24,-38.692,-71.729,,,,,,,,
343030,Izalco,10804,Confirmed Eruption,1887,0,0,1889,0,0,13.813,-89.633,,,,,,,,
341040,Colima,10451,Confirmed Eruption,1887,0,0,,,,19.514,-103.62,,,,,,,,
311320,Akutan,20008,Confirmed Eruption,1887,0,0,,,,54.134,-165.986,,,,,,,,
283260,Akita-Yakeyama,18081,Confirmed Eruption,1887,0,0,,,,39.964,140.757,,,,,,,,
243110,Niuafo'ou,14790,Confirmed Eruption,1887,0,0,,,,-15.6,-175.63,,,,,,,,
263310,Tengger Caldera,16038,Confirmed Eruption,1886,11,11,1887,1,25,-7.942,112.95,,,,,,,,
241040,Whakaari/White Island,14466,Confirmed Eruption,1886,9,16,1886,12,0,-37.52,177.18,,,,,,,,
243110,Niuafo'ou,14789,Confirmed Eruption,1886,8,31,1886,9,18,-15.6,-175.63,,,,,,,,
273030,Mayon,16787,Confirmed Eruption,1886,7,8,1887,3,10,13.257,123.685,,,,,,,,
257040,Ambrym,15246,Confirmed Eruption,1886,7,0,,,,-16.25,168.12,,,,,,,,
241050,Okataina,14506,Confirmed Eruption,1886,6,10,1886,8,0,-38.12,176.5,,,,,,,,
263060,Gede-Pangrango,15655,Confirmed Eruption,1886,6,10,1886,8,16,-6.77,106.965,,,,,,,,
241080,Tongariro,13559,Confirmed Eruption,1886,6,0,,,,-39.157,175.632,,,,,,,,
344090,Momotombo,11000,Confirmed Eruption,1886,5,19,1887,0,0,12.423,-86.539,,,,,,,,
211060,Etna,13756,Confirmed Eruption,1886,5,18,1886,6,7,37.748,14.999,,,,,,,,
267020,Karangetang,16499,Confirmed Eruption,1886,4,25,1886,6,19,2.781,125.407,,,,,,,,
263310,Tengger Caldera,16037,Confirmed Eruption,1886,4,15,1886,4,26,-7.942,112.95,,,,,,,,
285040,Shikotsu,18619,Confirmed Eruption,1886,4,13,1886,4,28,42.688,141.38,,,,,,,,
261140,Marapi,15436,Confirmed Eruption,1886,3,31,1886,5,3,-0.38,100.474,,,,,,,,
242030,Raoul Island,14699,Confirmed Eruption,1886,3,0,,,,-29.27,-177.92,,,,,,,,
263300,Semeru,15990,Confirmed Eruption,1886,1,25,1886,8,26,-8.108,112.922,,,,,,,,
352080,Tungurahua,11638,Confirmed Eruption,1886,1,11,1888,0,0,-1.467,-78.442,,,,,,,,
211050,Vulcano,13480,Confirmed Eruption,1886,1,5,,,,38.404,14.962,,,,,,,,
352050,Cotopaxi,11584,Confirmed Eruption,1886,1,0,,,,-0.677,-78.436,,,,,,,,
345060,Irazu,14072,Confirmed Eruption,1886,0,0,,,,9.979,-83.852,,,,,,,,
222160,Meru,14033,Confirmed Eruption,1886,0,0,,,,-3.244,36.75,,,,,,,,
243070,Lateiki,14762,Confirmed Eruption,1886,0,0,,,,-19.18,-174.87,,,,,,,,
256010,Tinakula,15195,Confirmed Eruption,1886,0,0,,,,-10.386,165.804,,,,,,,,
252110,Bamus,15035,Confirmed Eruption,1886,0,0,,,,-5.2,151.23,,,,,,,,
273010,Bulusan,16756,Confirmed Eruption,1886,0,0,,,,12.769,124.056,,,,,,,,
312030,Pavlof,20121,Confirmed Eruption,1886,0,0,,,,55.417,-161.894,,,,,,,,
341040,Colima,10450,Confirmed Eruption,1885,12,26,1886,10,0,19.514,-103.62,,,,,,,,
342110,Pacaya,10759,Confirmed Eruption,1885,12,0,,,,14.382,-90.601,,,,,,,,
263260,Lawu,15909,Confirmed Eruption,1885,11,28,1885,11,28,-7.625,111.192,,,,,,,,
273030,Mayon,16786,Confirmed Eruption,1885,11,21,1885,12,2,13.257,123.685,,,,,,,,
261140,Marapi,15435,Confirmed Eruption,1885,11,12,,,,-0.38,100.474,,,,,,,,
263310,Tengger Caldera,16036,Confirmed Eruption,1885,10,31,1886,1,10,-7.942,112.95,,,,,,,,
243050,Fonuafo'ou,14737,Confirmed Eruption,1885,10,12,1886,0,0,-20.32,-175.42,,,,,,,,
243060,Tofua,14747,Confirmed Eruption,1885,10,0,,,,-19.75,-175.07,,,,,,,,
241040,Whakaari/White Island,14464,Confirmed Eruption,1885,10,0,,,,-37.52,177.18,,,,,,,,
264220,Iliboleng,16309,Confirmed Eruption,1885,9,0,1885,10,0,-8.342,123.258,,,,,,,,
267040,Awu,16560,Confirmed Eruption,1885,8,18,,,,3.689,125.447,,,,,,,,
352050,Cotopaxi,11583,Confirmed Eruption,1885,7,23,,,,-0.677,-78.436,,,,,,,,
263340,Raung,16116,Confirmed Eruption,1885,6,21,1885,6,22,-8.119,114.056,,,,,,,,
263310,Tengger Caldera,16035,Confirmed Eruption,1885,6,0,,,,-7.942,112.95,,,,,,,,
351060,Purace,11326,Confirmed Eruption,1885,5,25,,,,2.32,-76.4,,,,,,,,
251020,Manam,14898,Confirmed Eruption,1885,5,0,,,,-4.08,145.037,,,,,,,,
263180,Slamet,15738,Confirmed Eruption,1885,3,21,1885,3,30,-7.242,109.208,,,,,,,,
263320,Lamongan,16091,Confirmed Eruption,1885,3,11,1886,10,15,-7.981,113.341,,,,,,,,
263250,Merapi,15882,Confirmed Eruption,1885,2,24,1887,0,0,-7.54,110.446,,,,,,,,
285040,Shikotsu,18618,Confirmed Eruption,1885,1,4,1885,3,26,42.688,141.38,,,,,,,,
282030,Suwanosejima,16925,Confirmed Eruption,1885,1,0,1885,5,0,29.638,129.714,,,,,,,,
352080,Tungurahua,11637,Confirmed Eruption,1885,1,0,1885,10,16,-1.467,-78.442,,,,,,,,
345060,Irazu,11079,Confirmed Eruption,1885,0,0,,,,9.979,-83.852,,,,,,,,
343030,Izalco,10803,Confirmed Eruption,1885,0,0,,,,13.813,-89.633,,,,,,,,
355030,Isluga,14102,Confirmed Eruption,1885,0,0,,,,-19.15,-68.83,,,,,,,,
268040,Gamkonora,16585,Confirmed Eruption,1885,0,0,,,,1.38,127.53,,,,,,,,
241080,Tongariro,13558,Confirmed Eruption,1885,0,0,1887,0,0,-39.157,175.632,,,,,,,,
251030,Karkar,14943,Confirmed Eruption,1885,0,0,,,,-4.649,145.964,,,,,,,,
263300,Semeru,15989,Confirmed Eruption,1884,12,10,1885,9,0,-8.108,112.922,,,,,,,,
264030,Rinjani,16212,Confirmed Eruption,1884,8,8,1884,8,10,-8.42,116.47,,,,,,,,
290210,Ushishur,18800,Confirmed Eruption,1884,7,0,,,,47.52,152.8,,,,,,,,
261230,Dempo,15556,Confirmed Eruption,1884,6,0,1884,7,0,-4.016,103.121,,,,,,,,
268060,Gamalama,16652,Confirmed Eruption,1884,5,0,1884,5,0,0.8,127.33,,,,,,,,
282110,Asosan,17288,Confirmed Eruption,1884,3,21,1884,6,0,32.884,131.104,,,,,,,,
